s,raceline_x,raceline_y,psi,kappa,vx,ax
0.0,214.93299249475155,6.179231618341146,-0.7648271034248219,1.7910711902661278e-05,37.34040489248287,3.9237190265131323
1.999380321548241,216.31736401700084,7.621811554183374,-0.764795342195644,1.3860347576847583e-05,37.54991146131171,3.929298667396923
3.998760643096482,217.70169515031887,9.064429476365646,-0.7647715714766632,1.0025531815020334e-05,37.758551026469576,3.9346070496506176
5.9981409646447235,219.0859982603506,10.507076130543938,-0.7647551447677469,6.406297351211046e-06,37.9663235965072,3.923901415212296
7.997521286192964,220.4702814054649,11.949739211654586,-0.7647456994555499,3.0419535571286434e-06,38.172404561164875,3.9226695576002664
9.996901607741206,221.85455630403044,13.39241128081468,-0.7647429417105435,-2.443689773432453e-07,38.37731473962249,3.921077987530877
11.996281929289447,223.23883346098154,14.835084311443998,-0.7647466376577192,-3.4526889170541863e-06,38.581054145254974,3.8718531277168053
13.995662250837688,224.62311768380152,16.277744846546465,-0.7647566694869739,-6.582244941323362e-06,38.781185552559634,3.858060607973619
15.995042572385929,226.00742219295677,17.720388518079652,-0.7647729605202543,-9.71594625662356e-06,38.97958201135443,3.843769239713477
17.99442289393417,227.3917570300313,19.16300769757513,-0.7647955232972928,-1.2853798085411097e-05,39.1762444210368,3.7974464545558226
19.993803215482412,228.77612463454236,20.6055867167387,-0.7648244584600219,-1.609035396477936e-05,39.369572087635916,3.7843458465172715
21.993183537030653,230.16054070364774,22.048123319260792,-0.7648599118472706,-1.942120294769272e-05,39.56129294644552,3.770804484490221
23.992563858578894,231.54501586394483,23.49060934760803,-0.7649021662705068,-2.2846286816129194e-05,39.75140807770048,3.727083244293936
